Soil_Moisture,Soil_Temp,Water_Level,Pump_State,Water_Pressure,Water_Flow,Label
6.228654861,22.21199608,18.69300461,63,33.93585205,18.53652954,1
6.16,22.42,39.28147111,64,1.819642056,33.61649883,0
6.287503242,22.22963715,18.6797905,62,28.45267487,18.69039726,1
6.291974545,22.22986984,18.67972183,63,20.63137627,16.1776638,1
6.205526352,22.20581245,18.69301796,63,8.400138855,10.07248783,1
6.16,22.42,39.28147111,64,0.511883893,9.488018354,0
6.296116352,22.22996521,18.67970276,63,10.45866776,9.221385002,1
6.16,22.42,39.28147111,64,1.835704676,33.91285837,0
6.269662857,22.22438431,18.6831131,63,9.608131409,6.812194824,1
6.168619156,22.20430756,18.69316673,63,8.675695419,8.854575157,1
6.16,22.42,39.28147111,64,0.418035794,7.756496374,0
6.16,22.42,39.28147111,64,0.090831261,1.719487074,0
6.16,22.42,39.28147111,64,0.420074198,7.794105453,0
6.291124344,22.22979355,18.68041229,63,22.62561989,20.75026703,1
6.254638672,22.21887779,18.69156837,63,15.03124428,11.77249813,1
6.17,22.39,39.07843111,64,0,0,0
6.16,22.42,39.28147111,64,0.250397489,4.663525749,0
6.16,22.42,39.28147111,64,1.986220392,36.68991274,0
6.277467728,22.22733307,18.6812439,63,8.977665901,7.410982132,1
6.16,22.42,39.28147111,64,1.719760284,31.77365398,0
6.16,22.42,39.28147111,64,1.694402544,31.30579704,0
6.183,22.20675,39.07843111,64,0,0,0
6.16,22.42,39.28147111,64,0.873496677,16.1598689,0
6.16,22.42,39.28147111,64,1.757429981,32.46866975,0
6.200897694,22.22655296,18.67989349,50,40.47293472,10.21848583,1
6.16,22.42,39.28147111,64,1.834318562,33.8872842,0
6.299109459,22.22997856,18.67968559,61,2.022158146,2.19032526,1
6.16,22.42,39.28147111,64,0.783562314,14.50055635,0
6.283052444,22.2290802,18.68063545,62,14.0720396,8.646430969,1
6.16,22.42,39.28147111,64,0.550205879,10.19506903,0
6.16,22.42,39.28147111,64,0.23474255,4.374688025,0
5.940000057,22.20000076,18.68731689,32,1000,800,1
6.288891315,22.22966385,18.67980766,63,15.02741909,10.42200661,1
6.16,22.42,39.28147111,64,0.837050022,15.48741858,0
6.29927969,22.22999573,18.67968178,60,3.647991419,4.544541359,1
6.16,22.42,39.28147111,64,1.91422398,35.36156008,0
6.16,22.42,39.28147111,64,1.762077541,32.55441845,0
6.16,22.42,39.28147111,64,0.855966407,15.83643082,0
6.16,22.42,39.28147111,64,1.242040034,22.95959032,0
6.16,22.42,39.28147111,64,0.594235395,11.00742513,0
5.940000057,22.20000076,18.67967987,32,1000,800,1
6.242233753,22.21864891,18.69140816,63,17.62167549,17.10991478,1
6.278037071,22.22875595,18.68202972,63,19.02723694,13.38386726,1
6.176564693,22.4167347,39.27910614,64,1.287056565,26.18582153,0
6.16,22.42,39.27244711,64,0.039871173,0.779260109,0
6.16,22.42,39.28147111,64,0.941823963,17.42052522,0
6.16,22.42,39.28147111,64,1.248318317,23.07542628,0
6.16,22.42,39.28147111,64,1.895470667,35.01555656,0
6.16,22.42,39.28147111,64,0.260426434,4.848562416,0
6.136942863,22.20090675,18.69320869,63,6.772425175,8.83477211,1
6.263307571,22.22576141,18.68801689,63,8.410592079,6.160728455,1
6.16,22.42,39.28147111,64,0.502751845,9.319529682,0
6.16,22.42,39.28147111,64,1.529618003,28.26547913,0
6.16,22.42,39.28147111,64,0.845366709,15.64086362,0
6.16,22.42,39.28147111,64,1.766235884,32.63114097,0
6.231336594,22.22154808,18.6861496,63,2.90031004,1.14878881,1
6.16,22.42,39.28147111,64,0.356476008,6.6207022,0
6.259730816,22.20258522,18.69320869,64,10.743927,10.07063866,1
6.263768673,22.22401237,18.68827248,63,24.12138557,19.30655289,1
6.269218445,22.21462822,18.69279671,63,20.44083786,18.06977654,1
6.224274158,22.21903801,18.69021606,63,22.43577576,30.39418983,1
6.16,22.42,39.28147111,64,1.423865628,26.31432013,0
6.157245159,22.414114,39.2657814,63,1.627408624,29.08755684,0
6.16,22.42,39.28147111,64,0.599127563,11.09768692,0
6.16,22.42,39.28147111,64,1.499286559,27.70585604,0
6.290839672,22.22980309,18.67977905,63,12.14283371,9.852672577,1
6.16,22.42,39.28147111,64,0.290757878,5.408185505,0
6.278515339,22.22452736,18.68573189,62,5.990469456,2.906297207,1
6.257169247,22.21687126,18.6921463,63,17.08420563,8.676475525,1
6.16,22.42,39.28147111,64,0.277712096,5.167487402,0
6.16,22.42,39.28147111,64,1.159606996,21.43867918,0
6.28012228,22.22575378,18.68152237,63,12.08114052,7.754673004,1
6.262585163,22.22149658,18.69161034,63,42.57596207,28.40946579,1
6.244791508,22.20361328,18.69310379,63,3.614081383,2.470300436,1
6.16,22.42,39.28147111,64,0.154184842,2.888377238,0
6.171868324,22.2296505,18.67967987,32,998.746521,799.9815063,1
6.16,22.42,39.28147111,64,0.122141139,2.297162522,0
6.16,22.42,39.28147111,64,1.429410086,26.41661682,0
6.16,22.42,39.28147111,64,0.649843043,12.03340079,0
6.291940212,22.22984886,18.67988014,63,23.43623161,7.477672577,1
6.1876688,22.20386505,18.69310951,64,10.76848316,6.835403442,1
6.16,22.42,39.28147111,64,0.460842268,8.546287025,0
6.16,22.42,39.28147111,64,0.860369359,15.91766643,0
6.16,22.42,39.28147111,64,0.236617881,4.409288377,0
6.16,22.42,39.28147111,64,1.749194831,32.31672908,0
6.29627037,22.2299118,18.67969322,62,1.800929427,0.970530033,1
6.16,22.42,39.28147111,64,0.682539035,12.63665042,0
6.295314312,22.22989655,18.67969704,63,3.198699713,1.572294712,1
6.274909973,22.21967125,18.68994904,63,10.7389307,8.364744186,1
6.16,22.42,39.28147111,64,1.766969709,32.64468024,0
6.237809658,22.22289658,18.68069267,61,6.138414383,1.446490645,1
6.16,22.42,39.28147111,64,1.580251947,29.19968864,0
6.16,22.42,39.28147111,64,1.71307432,31.6502962,0
5.958173275,22.20035362,18.69040489,61,157.6820526,10.24427605,1
6.16,22.42,39.28147111,64,1.900607444,35.11033144,0
6.193745613,22.41675377,39.2836647,64,1.741683722,31.81337357,0
6.240232944,22.22520447,18.68583298,63,30.11649132,31.18934631,1
6.255716801,22.22864723,18.68385124,63,20.85538483,27.71636772,1
6.16,22.42,39.28147111,64,1.374699335,25.40718915,0
6.16,22.42,39.28147111,64,1.172652778,21.67937728,0
6.16,22.42,39.28147111,64,0.735211382,13.60846901,0
6.16,22.42,39.28147111,64,0.107872314,2.033898972,0
6.16,22.42,39.28147111,64,0.113090627,2.130178213,0
6.16,22.42,39.28147111,64,1.640425619,30.30990864,0
6.16,22.42,39.28147111,64,0.716294998,13.25945676,0
6.16,22.42,39.28147111,64,0.477964858,8.862203286,0
6.298892975,22.22999001,18.67968559,63,1.157985926,1.828731537,1
6.16,22.42,39.28147111,64,1.205185699,22.27961817,0
6.173251629,22.41631317,39.27402496,64,1.595016837,28.12850761,0
6.16,22.42,39.28147111,64,1.970076236,36.39204883,0
6.16,22.42,39.28147111,64,0.51172082,9.485009628,0
6.271451473,22.2278595,18.68147278,63,16.97971535,13.54515743,1
6.297912121,22.22997665,18.67970276,63,11.05268669,4.375770092,1
6.16,22.42,39.28147111,64,0.162990746,3.050848458,0
5.940000534,22.20000076,18.67988014,32,1000,799.9992676,1
6.16,22.42,39.28147111,64,0.510579314,9.463948544,0
6.179199219,22.41632843,39.2730751,63,1.349418521,22.79619408,0
6.220629215,22.21103477,18.69242668,63,11.8960619,8.361144066,1
6.16,22.42,39.28147111,64,1.078315463,19.93882912,0
6.16,22.42,39.28147111,64,0.763667496,14.13349174,0
6.16,22.42,39.28147111,64,0.153451017,2.87483797,0
6.16,22.42,39.28147111,64,1.905744221,35.20510631,0
6.16,22.42,39.28147111,64,0.557136451,10.3229399,0
6.16,22.42,39.28147111,64,1.95711199,36.15285509,0
6.16,22.42,39.28147111,64,1.273105304,23.53275267,0
6.16,22.42,39.28147111,64,0.27657059,5.146426318,0
6.16,22.42,39.28147111,64,0.461820702,8.564339383,0
6.150741577,22.20223618,18.69303703,64,3.197140217,1.058826804,1
6.16,22.42,39.28147111,64,0.078763912,1.496841329,0
6.220266819,22.20707703,18.69311333,63,16.77121162,13.55908203,1
6.16,22.42,39.28147111,64,1.866117657,34.47398582,0
6.16,22.42,39.28147111,64,1.478657915,27.32525216,0
6.255239487,22.21021271,18.69277573,64,6.870776176,6.793867588,1
6.16,22.42,39.28147111,64,0.203024991,3.789490762,0
6.254014015,22.22177124,18.69104576,63,25.02625465,16.19421768,1
6.16,22.42,39.28147111,64,1.667821762,30.81537466,0
6.29754734,22.22990036,18.6796875,51,4.586845398,2.753676414,1
6.16,22.42,39.28147111,64,0.251946675,4.692108648,0
6.16,22.42,39.28147111,64,0.15720168,2.944038674,0
6.16,22.42,39.28147111,64,0.756410779,13.99960342,0
6.16,22.42,39.28147111,64,0.763422887,14.12897866,0
6.16,22.42,39.28147111,64,1.14452281,21.16037199,0
6.232720375,22.20015526,18.69321632,64,6.718436718,7.274516582,1
6.16,22.42,39.28147111,64,1.815809858,33.54579376,0
6.16,22.42,39.28147111,64,1.741204289,32.16930149,0
6.16,22.42,39.28147111,64,0.849035835,15.70855996,0
6.16,22.42,39.28147111,64,0.876024298,16.20650416,0
6.16,22.42,39.28147111,64,1.497818908,27.6787775,0
6.16,22.42,39.28147111,64,1.974234579,36.46877135,0
6.299180984,22.22999191,18.67968369,63,3.84569931,9.517212868,1
6.16,22.42,39.07843111,64,0.021607077,0.442282765,0
6.165352821,22.41800117,39.28317261,64,1.673990726,30.16419029,0
6.196660519,22.20218086,18.69320107,63,29.1147728,18.09365082,1
6.19985342,22.20108414,18.69321251,64,7.284486771,7.199262142,1
6.230145454,22.21013451,18.69313812,63,16.96408844,10.86882687,1
6.16,22.42,39.28147111,64,1.03020914,19.05125487,0
6.132249832,22.20029449,18.69321251,64,5.085597515,2.521610498,1
6.114286423,22.20814133,18.68594742,60,40.48025131,12.56480694,1
6.16,22.42,39.28147111,64,0.261323332,4.86511041,0
6.16,22.42,39.28147111,64,1.516735293,28.02778975,0
6.16,22.42,39.28147111,64,1.530188756,28.27600967,0
6.16,22.42,39.28147111,64,0.564393167,10.45682822,0
6.16,22.42,39.28147111,64,0.53960618,9.999501823,0
6.16,22.42,39.28147111,64,1.079701578,19.96440329,0
6.226327896,22.20690918,18.69316483,63,19.87508011,19.40018845,1
6.274075508,22.22856903,18.68162727,63,13.45620537,7.415486336,1
6.16,22.42,39.28147111,64,1.277671328,23.61699701,0
6.16,22.42,39.28147111,64,0.944270048,17.46565611,0
6.16,22.42,39.28147111,64,0.941008602,17.40548158,0
6.227124214,22.20442772,18.69317818,63,27.10933113,13.66394901,1
6.16,22.42,39.28147111,64,1.497166619,27.66674259,0
6.16,22.42,39.28147111,64,1.473928819,27.2379991,0
6.17,22.32,39.07843111,64,0,0,0
6.243805408,22.20796204,18.69297218,63,9.106237411,7.524368763,1
6.226756096,22.20359421,18.69290924,61,14.91424942,3.111795187,1
6.16,22.42,39.28147111,64,1.504994089,27.81116146,0
6.16,22.42,39.28147111,64,1.134820009,20.98135278,0
6.176978588,22.41506195,39.27497101,63,1.467345953,26.6515007,0
6.185923576,22.20141602,18.69320679,63,16.31691551,10.60629177,1
6.16,22.42,39.28147111,64,0.986016552,18.23589004,0
6.16,22.42,39.28147111,64,1.27889437,23.63956246,0
6.298492908,22.22997856,18.67968369,61,1.062294722,1.921887517,1
6.16,22.42,39.28147111,64,1.252884341,23.15967061,0
6.16,22.42,39.08519911,64,0.030983734,0.615284526,0
6.16,22.42,39.28147111,64,1.661135798,30.69201688,0
6.16,22.42,39.28147111,64,0.282359656,5.253236101,0
6.16,22.42,39.28147111,64,1.605202006,29.66002376,0
6.243618011,22.21355629,18.69273567,62,25.76125336,15.11577034,1
6.16,22.42,39.28147111,64,0.530066452,9.823491335,0
6.16,22.42,39.28147111,64,0.447551877,8.301075833,0
6.16,22.42,39.28147111,64,1.073015614,19.84104552,0
6.16,22.42,39.28147111,64,0.587223287,10.8780499,0
6.276996613,22.2272377,18.68818092,63,20.5341835,21.13897133,1
6.16,22.42,39.28147111,64,1.151371846,21.2867385,0
6.16,22.42,39.28147111,64,1.727587753,31.91807284,0
6.269276619,22.22488213,18.68766594,63,13.0530386,11.13826752,1
6.178873062,22.20200729,18.69316483,64,3.478025675,2.803496838,1
6.16,22.42,39.28147111,64,1.398752497,25.85097628,0
6.25173521,22.20723343,18.6931057,63,9.2679739,6.924829006,1
6.296583176,22.22998238,18.6797123,63,36.31287003,18.18696404,1
6.16,22.42,39.28147111,64,1.106608504,20.46084313,0
6.16,22.42,39.07843111,64,0.021444005,0.439274038,0
6.248432159,22.20960999,18.69298553,63,6.850768566,2.830926418,1
6.16,22.42,39.28147111,64,0.605405846,11.21352288,0
6.16,22.42,39.09647911,64,0.028456113,0.568649269,0
6.16,22.42,39.28147111,64,1.314199519,24.2909517,0
6.16,22.42,39.28147111,64,1.132455461,20.93772625,0
6.16,22.42,39.28147111,64,0.899669779,16.64276947,0
6.16,22.42,39.28147111,64,0.776550206,14.37118112,0
6.16,22.42,39.28147111,64,1.46903665,27.14773731,0
6.233041763,22.20373154,18.69319725,64,7.04335928,5.563539028,1
6.16,22.42,39.28147111,64,1.156100942,21.37399156,0
6.16,22.42,39.28147111,64,1.587182519,29.32755951,0
6.16,22.42,39.28147111,64,0.722084064,13.36626654,0
6.1811409,22.21580696,18.68556595,62,22.17304039,9.69493866,1
6.184026718,22.20326805,18.69313812,63,12.78258038,16.44845963,1
6.16,22.42,39.28147111,64,1.163765339,21.5154017,0
6.16,22.42,39.28147111,64,0.301520649,5.60676144,0
6.16,22.42,39.28147111,64,1.410086021,26.06008276,0
6.17,22.31,39.07843111,64,0,0,0
6.258079529,22.20259476,18.69320488,64,2.557667255,3.056941271,1
6.16,22.42,39.28147111,64,0.189245383,3.53525339,0
6.160912991,22.20279121,18.69299126,63,6.095042706,2.995240688,1
6.16,22.42,39.28147111,64,1.220106812,22.55491663,0
6.034989834,22.20031929,18.69318962,64,6.564429283,0.579802334,1
6.200137615,22.20333672,18.69319916,63,31.74477768,20.39309883,1
6.16,22.42,39.28147111,64,1.36573036,25.24170921,0
6.16,22.42,39.28147111,64,0.949325288,17.55892663,0
6.205078125,22.20126724,18.69321251,63,12.88957977,14.91767883,1
6.16,22.42,39.28147111,64,0.929022789,17.1843402,0
6.16,22.42,39.28147111,64,1.708182152,31.56003441,0
6.29322052,22.22983742,18.67974091,56,4.183944225,3.019229174,1
6.16,22.42,39.28147111,64,1.551143544,28.662631,0
6.16,22.42,39.28147111,64,1.342247951,24.80845262,0
6.246717453,22.22299004,18.69020462,62,40.76777267,30.43583679,1
6.16,22.42,39.28147111,64,0.716539606,13.26396985,0
6.16,22.42,39.28147111,64,1.982062049,36.61319022,0
6.16,22.42,39.28147111,64,1.817848261,33.58340284,0
6.261381626,22.22874069,18.67988586,59,6.097123146,4.358592987,1
6.16,22.42,39.28147111,64,1.55905255,28.80855422,0
6.16,22.42,39.28147111,64,1.903542745,35.16448851,0
6.16,22.42,39.28147111,64,0.286110318,5.322436806,0
6.292322636,22.22983551,18.6797924,63,14.1968708,9.902424812,1
6.255650997,22.228302,18.67983437,56,10.42863274,16.10372925,1
6.16,22.42,39.28147111,64,1.804720943,33.34120038,0
6.16,22.42,39.28147111,64,0.261731012,4.872632226,0
6.16,22.42,39.28147111,64,0.354356068,6.581588758,0
6.298686981,22.22999191,18.67968369,63,9.089876175,7.533241749,1
6.16,22.42,39.28147111,64,1.739328958,32.13470113,0
6.16,22.42,39.28147111,64,1.670838599,30.87103609,0
6.16,22.42,39.28147111,64,1.353581475,25.0175591,0
6.16,22.42,39.28147111,64,0.44453504,8.245414396,0
6.18624115,22.20220757,18.69320297,63,18.52990723,14.14999485,1
6.16,22.42,39.28147111,64,0.331118268,6.152845262,0
6.205897808,22.20014954,18.69321632,64,15.16400433,9.872282028,1
6.16,22.42,39.28147111,64,1.728892332,31.94214265,0
6.186433792,22.41587448,39.27987671,64,1.645065188,29.82232475,0
6.16,22.42,39.28147111,64,0.83688695,15.48440985,0
6.16,22.42,39.28147111,64,1.27171919,23.5071785,0
6.16,22.42,39.28147111,64,0.228301195,4.255843336,0
6.16,22.42,39.28147111,64,1.055159199,19.51158999,0
6.16,22.42,39.28147111,64,0.394145705,7.315717973,0
6.152415752,22.20035172,18.69321442,64,6.488426208,3.860527992,1
6.16,22.42,39.28147111,64,0.545150638,10.10179852,0
6.16,22.42,39.28147111,64,1.666435648,30.78980048,0
6.159558296,22.4173851,39.27351379,64,0.571357906,12.19653225,0
6.27758646,22.21971321,18.69194031,63,19.13017845,12.09284306,1
6.16,22.42,39.28147111,64,1.869786783,34.54168217,0
6.144873142,22.20110321,18.69296074,64,5.168626308,2.298363209,1
6.16,22.42,39.28147111,64,1.246606058,23.04383465,0
6.16,22.42,39.28147111,64,0.278772066,5.187044123,0
6.16,22.42,39.28147111,64,1.781156998,32.90643943,0
6.138192177,22.21929932,18.6804409,51,18.14591408,13.35600758,1
6.198838711,22.20416451,18.69316864,63,27.38793182,19.50385475,1
6.16,22.42,39.28147111,64,0.52419585,9.715177189,0
6.16,22.42,39.28147111,64,1.845652085,34.09639068,0
6.230625629,22.2081356,18.6931057,63,15.78310871,9.554197311,1
6.16,22.42,39.28147111,64,0.078519304,1.49232824,0
5.940000057,22.20000076,18.67967987,32,1000,800,1
6.16,22.42,39.28147111,64,1.335072771,24.67606866,0
6.060584068,22.2009201,18.69315529,63,6.231542587,2.489158392,1
6.223798275,22.20689964,18.69318008,63,12.14156437,12.32864666,1
6.28400135,22.22869873,18.68146324,63,29.40266418,17.86869049,1
6.193659782,22.41625023,39.28275299,64,1.702024102,31.84583473,0
6.16,22.42,39.28147111,64,0.311712667,5.794806834,0
6.293513298,22.22974968,18.68128967,52,5.496935368,6.565180302,1
6.16,22.42,39.28147111,64,1.769660402,32.69432422,0
5.945528984,22.20171928,18.67979813,32,944.5557861,768.0322876,1
6.16,22.42,39.28147111,64,0.747767948,13.84014093,0
6.16,22.42,39.28147111,64,0.616902442,11.42563808,0
6.16,22.42,39.28147111,64,1.116229769,20.63835798,0
6.16,22.42,39.28147111,64,1.444005055,26.68589782,0
6.182826519,22.41709709,39.28006744,64,1.45551908,27.18831825,0
6.285066128,22.2273674,18.68616295,63,6.608436584,4.31268692,1
6.16,22.42,39.28147111,64,1.73631212,32.0790397,0
6.16,22.42,39.28147111,64,1.246524522,23.04233029,0
6.16,22.42,39.28147111,64,1.466753639,27.10561514,0
6.16,22.42,39.28147111,64,1.241632354,22.9520685,0
6.249867439,22.22502136,18.67975426,46,38.57131958,21.60235786,1
6.16,22.42,39.28147111,64,0.614456358,11.38050719,0
5.969616413,22.20004463,18.69277191,42,83.21476746,38.80836487,1
6.290844917,22.22968483,18.68018532,63,33.08222198,16.53201675,1
6.286113739,22.22977448,18.67984581,63,21.44301414,11.0021677,1
6.16,22.42,39.28147111,64,0.728362347,13.4821025,0
6.16,22.42,39.28147111,64,0.101757104,1.921071736,0
6.16,22.42,39.28147111,64,1.235109462,22.83171945,0
6.16,22.42,39.28147111,64,1.724570916,31.86241141,0
6.16,22.42,39.28147111,64,1.962901056,36.25966488,0
5.940001488,22.20019341,18.67967987,32,1000,800,1
6.16,22.42,39.28147111,64,0.859146317,15.89510099,0
6.290679932,22.22974968,18.67983627,63,12.03231144,15.35195541,1
6.032338142,22.20008659,18.69319725,63,7.864747047,2.407205582,1
6.181395531,22.41697884,39.27554703,64,1.323590755,24.48979759,0
6.289271355,22.22964478,18.68001366,63,23.34143639,14.2215147,1
6.16,22.42,39.28147111,64,0.585103347,10.83893646,0
6.285132885,22.22872734,18.68569565,63,30.61596489,24.05637169,1
6.16,22.42,39.28147111,64,1.593053121,29.43587365,0
6.18349123,22.41724586,39.27514648,64,1.450607657,27.10790062,0
6.16,22.42,39.28147111,64,1.15740552,21.39806137,0
6.295545101,22.2299633,18.67972755,63,37.21597672,24.26050186,1
6.208577156,22.21722984,18.68815613,63,8.646809578,2.284580946,1
6.16,22.42,39.28147111,64,0.59814913,11.07963456,0
6.16,22.42,39.28147111,64,1.068123446,19.75078373,0
6.16,22.42,39.28147111,64,0.180847161,3.380303986,0
6.16,22.42,39.28147111,64,1.204614946,22.26908763,0
6.16,22.42,39.28147111,64,0.274695259,5.111825966,0
6.16,22.42,39.28147111,64,1.918219251,35.43527387,0
6.16,22.42,39.28147111,64,1.499123486,27.70284731,0
6.16,22.42,39.28147111,64,1.150964165,21.27921668,0
6.16,22.42,39.28147111,64,1.241224673,22.94454668,0
6.16,22.42,39.28147111,64,0.218761466,4.079832849,0
6.076147556,22.20191765,18.69228935,63,9.227653503,4.965163231,1
6.26870966,22.22779083,18.6862011,63,18.25916672,13.17720413,1
6.16,22.42,39.28147111,64,0.654409067,12.11764513,0
6.264045715,22.22751617,18.68440056,64,6.211429596,4.270650864,1
6.283599377,22.22974777,18.68041229,63,21.26036644,25.82925224,1
6.16,22.42,39.28147111,64,0.766602797,14.18764882,0
6.28218174,22.22935677,18.68035126,63,20.20716286,11.82774353,1
6.23,22.23,18.67967958,64,0,0,1
6.16,22.42,39.28147111,64,0.854091076,15.80183047,0
6.16,22.42,39.28147111,64,0.996942395,18.4374747,0
6.16,22.42,39.28147111,64,0.486118472,9.0126396,0
6.16,22.42,39.28147111,64,0.646826206,11.97773936,0
6.264894009,22.2232132,18.68409729,63,8.715408325,4.951636314,1
6.221317291,22.21899223,18.69112587,62,20.05358315,15.34909916,1
6.16,22.42,39.28147111,64,0.794243548,14.69762792,0
6.293289185,22.22989655,18.67979813,63,19.37684441,15.08176517,1
6.287391663,22.22943687,18.6812973,63,27.82279587,23.72705269,1
6.16,22.42,39.28147111,64,0.875861225,16.20349543,0
6.16,22.42,39.28147111,64,1.997309307,3.9,0
6.276376724,22.22587776,18.68270683,61,9.061197281,6.401059628,1
6.16,22.42,39.28147111,64,0.065147377,1.245612684,0
6.278458595,22.22652817,18.68007278,62,1.367396832,2.160110712,1
6.29342556,22.22986984,18.67979622,63,21.12288094,6.55896759,1
6.16,22.42,39.28147111,64,0.496065881,9.196171904,0
6.287077904,22.22762108,18.68327713,63,10.01297951,8.279504776,1
6.16,22.42,39.28147111,64,0.670064006,12.40648285,0
6.16,22.42,39.28147111,64,1.322679278,24.44740547,0
6.16,22.42,39.09196711,64,0.019894818,0.410691139,0
6.179363251,22.20100975,18.69321251,63,14.8338232,14.87515545,1
6.291110039,22.22694206,18.68540573,59,71.14746094,12.23976612,1
6.268264771,22.22037506,18.69285583,63,33.40792847,26.58953285,1
6.16,22.42,39.28147111,64,0.582168046,10.78477938,0
6.16,22.42,39.28147111,64,0.132333157,2.485207915,0
6.294721603,22.22969055,18.67996025,63,11.64324951,7.450428009,1
6.16,22.42,39.28147111,64,1.761099107,32.53636609,0
6.021,22.20225,18.69321558,64,0,0,1
6.16,22.42,39.28147111,64,1.524807371,28.1767217,0
6.002781868,22.20124817,18.68992615,53,339.2794189,37.30419159,1
6.16,22.42,39.28147111,64,0.333238208,6.191958704,0
6.293438435,22.2297821,18.68002701,62,22.12504578,13.38926983,1
6.296806335,22.22997093,18.67969704,63,13.53487968,10.64103127,1
6.16,22.42,39.09422311,64,0,0.031591626,0
6.27422142,22.22563744,18.6855793,63,16.03369713,8.071288109,1
6.108452797,22.20001221,18.69321632,64,2.893606663,2.231046438,1
6.16,22.42,39.28147111,64,1.980757471,36.58912041,0
6.186272144,22.20353317,18.69318199,63,65.4651947,27.51325035,1
6.16,22.42,39.28147111,64,1.027763056,19.00612397,0
6.238233566,22.20800209,18.69297028,63,4.159219265,2.754842758,1
6.234181404,22.22078705,18.68948555,64,7.596873283,4.461009502,1
6.204960823,22.21324921,18.69246674,63,10.30867577,6.779172897,1
6.201039791,22.20308113,18.69301796,64,2.980788946,2.456618071,1
6.294017792,22.22988129,18.67971992,63,5.962340355,6.163725853,1
6.16,22.42,39.28147111,64,0.530637205,9.834021877,0
6.297221661,22.22982788,18.68004799,59,6.014264584,3.861909389,1
6.16,22.42,39.28147111,64,1.694239472,31.30278832,0
6.16,22.42,39.28147111,64,0.657670512,12.17781966,0
6.287096024,22.22664452,18.6844883,63,7.382380009,2.914265633,1
6.16,22.42,39.28147111,64,1.066492723,19.72069646,0
6.16,22.42,39.28147111,64,1.476782584,27.29065181,0
6.160906315,22.20131874,18.69320488,63,16.33041954,9.109918594,1
6.16,22.42,39.28147111,64,0.074524033,1.418614445,0
6.16,22.42,39.28147111,64,1.666027967,30.78227867,0
6.261595726,22.2150898,18.69033051,63,7.617427826,3.870308399,1
6.252814293,22.21930885,18.69131279,63,23.55627823,18.35359573,1
6.16,22.42,39.28147111,64,1.569815321,29.00713016,0
6.16,22.42,39.28147111,64,1.634718089,30.20460322,0
6.255590439,22.20367622,18.69318008,63,11.96744537,6.571631908,1
6.16,22.42,39.28147111,64,0.859553997,15.9026228,0
6.16,22.42,39.28147111,64,0.880264177,16.28473104,0
6.16,22.42,39.28147111,64,0.142035957,2.664227129,0
6.174767017,22.41743279,39.28136826,64,0.698585033,13.40879917,0
6.16,22.42,39.28147111,64,1.364344246,25.21613503,0
6.16,22.42,39.28147111,64,1.016511069,18.79852186,0
6.16,22.42,39.28147111,64,1.980186718,36.57858986,0
5.949764252,22.20007896,18.68061066,32,997.8984375,798.4003296,1
6.16,22.42,39.28147111,64,1.061111338,19.6214085,0
6.16,22.42,39.28147111,64,1.271637653,23.50567414,0
6.16,22.42,39.28147111,64,1.61229565,29.79090336,0
6.261807442,22.22002792,18.69082069,63,9.589374542,7.898828983,1
6.289673328,22.22963333,18.68033981,63,39.97352982,30.50624657,1
6.16,22.42,39.28147111,64,0.586570998,10.86601499,0
6.16,22.42,39.28147111,64,1.277182111,23.60797083,0
6.16,22.42,39.28147111,64,1.684536671,31.1237691,0
6.16,22.42,39.28147111,64,1.630070529,30.11885452,0
6.16,22.42,39.28147111,64,0.447225733,8.29505838,0
6.16,22.42,39.28147111,64,1.450364874,26.80323815,0
6.183269024,22.21253777,18.69093895,63,14.62328815,9.405408859,1
6.266450405,22.2278347,18.6865654,63,36.12371826,21.64187241,1
6.157725811,22.20341682,18.69293213,63,7.385452271,3.210055828,1
6.16,22.42,39.28147111,64,1.770638836,32.71237658,0
6.240464211,22.20308876,18.69320297,63,21.19563675,12.12233162,1
6.16,22.42,39.28147111,64,0.966692486,17.87935598,0
6.176077843,22.20114708,18.69320488,63,13.85489559,13.75842953,1
6.176486015,22.41692352,39.28133392,64,0.29673785,4.97824192,0
6.16,22.42,39.28147111,64,1.327979127,24.54518907,0
6.16,22.42,39.28147111,64,1.713808145,31.66383547,0
6.16,22.42,39.28147111,64,0.786986832,14.5637396,0
6.23993206,22.21567345,18.69235039,63,30.32665443,20.93007278,1
6.16,22.42,39.28147111,64,0.809164662,14.97292638,0
6.16,22.42,39.28147111,64,0.343919442,6.389030276,0
6.16,22.42,39.28147111,64,0.695992499,12.88487033,0
6.275212765,22.22553635,18.68862343,63,30.75937462,16.51841164,1
6.16,22.42,39.28147111,64,0.354926821,6.5921193,0
6.16,22.42,39.28147111,64,1.514126136,27.97965013,0
6.16,22.42,39.09196711,64,0.002772229,0.094774878,0
6.298305511,22.22997856,18.679739,62,9.340337753,3.705516815,1
6.16,22.42,39.28147111,64,1.198336663,22.15325167,0
6.16,22.42,39.28147111,64,1.684862815,31.12978655,0
6.262987614,22.22353172,18.68823433,63,10.06866264,8.256430626,1
6.16,22.42,39.28147111,64,1.196379795,22.11714695,0
5.940000057,22.20000076,18.67967987,32,1000,800,1
6.16,22.42,39.28147111,64,0.071425659,1.361448646,0
6.16,22.42,39.28147111,64,1.549349749,28.62953501,0
